date,price,total_volume,market_cap
2022-05-09,0.028715034306049252,16211.366946581742,0.0
2022-05-10,0.028778492450042083,16013.879034873115,0.0
2022-05-11,0.028803638317227095,15094.433749880656,0.0
2022-05-12,0.02765410887933486,15345.598249154908,0.0
2022-05-13,0.025191598561025607,11324.92520307866,0.0
2022-05-14,0.02883850860049624,15843.873741261774,0.0
2022-05-15,0.028397375817265653,14549.092499976088,0.0
2022-05-16,0.02845602833333053,11960.12391319379,0.0
2022-05-17,0.029247309621056136,14153.161237427736,0.0
2022-05-18,0.03454646318134412,16513.83434620144,0.0
2022-05-19,0.038070489849044716,20895.54456350489,0.0
2022-05-20,0.03790211354583479,16188.608225750022,0.0
2022-05-21,0.03704689607691675,17722.22740762368,0.0
2022-05-22,0.03726360770650452,17136.859458194092,0.0
2022-05-23,0.0360845860175276,16940.23511058593,0.0
2022-05-24,0.0377495542732799,26461.325821195864,0.0
2022-05-25,0.04001328779653384,21965.816909445875,0.0
2022-05-26,0.039639030214805394,18769.98418020895,0.0
2022-05-27,0.04009821918686568,25597.066720570034,0.0
2022-05-28,0.03842709306675797,15820.008059122145,0.0
2022-05-29,0.038808753302455715,16372.81187071741,0.0
2022-05-30,0.03821322103035397,17648.821988734217,0.0
2022-05-31,0.03793623336655075,13647.429452973849,0.0
2022-06-01,0.034482862668194045,15723.053649143714,0.0
2022-06-02,0.034229046341578966,15362.391001295422,0.0
2022-06-03,0.03417468329759772,13494.24347012974,0.0
2022-06-04,0.03448606618295152,14397.455344226288,0.0
2022-06-05,0.031171402825085202,12457.004955864737,0.0
2022-06-06,0.030433052576959763,13945.90404144873,0.0
2022-06-07,0.03222877097639057,15651.779510778952,0.0
2022-06-08,0.03063499375098371,13226.320648006144,0.0
2022-06-09,0.030004297890110544,16573.613245502573,0.0
2022-06-10,0.029690994654446495,13358.084491886395,0.0
2022-06-11,0.028738549839780015,13262.848510466934,0.0
2022-06-12,0.028844577585567115,11854.659585980939,0.0
2022-06-13,0.029133915713736497,16911.762897658744,0.0
2022-06-14,0.03161708547598938,19318.000020643525,0.0
2022-06-15,0.02990484222967858,14719.481233920698,0.0
2022-06-16,0.02769768693847446,8550.595035260598,0.0
2022-06-17,0.028125043105417174,8915.074194802119,0.0
2022-06-18,0.026685950325890172,8343.98868864371,0.0
2022-06-19,0.026366718002515274,8001.199157955501,0.0
2022-06-20,0.024973666109031678,6808.750401701292,0.0
2022-06-21,0.0249209125440552,8445.782241492083,0.0
2022-06-22,0.024353462936462043,7451.1424144105285,0.0
2022-06-23,0.023388543541969155,7532.546141545803,0.0
2022-06-24,0.023450256885551,7858.430827583971,0.0
2022-06-25,0.022443101986555598,8844.604306191894,0.0
2022-06-26,0.022207301172426162,7158.23972362259,0.0
2022-06-27,0.021311560341392366,6933.755370343035,0.0
2022-06-28,0.021767256525814786,6999.894327695515,0.0
2022-06-29,0.02166146826400932,6905.342062725541,0.0
2022-06-30,0.02109551806887154,6760.055389886995,0.0
2022-07-01,0.019959039545879572,6202.767321424397,0.0
2022-07-02,0.019570402718512705,4198.651225480081,0.0
2022-07-03,0.01829708511403612,5743.80522350502,0.0
2022-07-04,0.018124918223338744,5875.836039190546,0.0
2022-07-05,0.018094561146383747,5633.856332444248,0.0
2022-07-06,0.017758834357784158,5902.938866938486,0.0
2022-07-07,0.018036869121847907,6506.37973555002,0.0
2022-07-08,0.01914025793402145,6190.431223220611,0.0
2022-07-09,0.01884234507659166,5965.383948891703,0.0
2022-07-10,0.018333215244237634,5881.092501658679,0.0
